GEO/TIME;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
DEA47;6826.14;6857.22;6955.6;6882.02;7228.88;7382.56;7827;8606.06;8788.58;8365.85;8525.4;8812.08;9183.25;9433.7;10032.11;10071.58;10575.15;10860.38;:
DEA5;85359.32;86015.87;86818.48;87669.97;89946.89;91892.6;94917.97;99692.65;102638.71;97699.82;102108.51;106909.49;108040.44;109395.46;113632.42;115889.16;118091.24;121484.89;124763.03
DEA51;9547.86;8906.68;9138.71;9334.81;9327.93;9382.42;9813.94;10001.64;10000.4;9679.52;10572.54;10466.79;10468.34;10932.25;11485.31;11365.02;11618.42;11758.72;:
DEA52;14134.96;15000.71;15177.66;15825.12;16607.26;16975.41;16564.39;17714.05;17866.27;17625.14;18031.94;18921.36;19443.35;19583.15;20052.99;20775.11;21049.96;21841.21;:
DEA53;5120.87;4960.78;4962.54;4920.12;5042.19;5246.51;5401.45;5881.12;5899.11;5343.61;5672.82;5989.26;5928.92;5886.24;6116.09;6095.37;6149.4;6308.88;:
DEA54;3313.16;3339.26;3445.15;3470.07;3723.59;3844.15;4009.97;4236.08;4564.39;4406.22;4582.08;4654.81;4665.76;4676.8;4884.64;4877.41;4965.25;5051;:
DEA55;2690.53;2803.71;2839.55;2871.06;2866.08;2918;2999.13;3039.21;3475.85;3180.91;3334.46;3514.7;3449.35;3438.89;3495.36;3541.73;3551.52;3613.98;:
DEA56;7146.04;7138.73;7225.27;7314.07;7497.91;7575.84;7885.51;8310.6;8672.74;8048.76;8402.72;8809.05;8886.37;9007.85;9479.06;9425.69;9632.4;9869.86;:
DEA57;6523.52;6416.87;6640.65;6525.81;6665.06;6693.05;6945.17;7333.13;7427.34;7199.48;7554.27;8078.17;8005.31;8140.05;8521.87;8797.53;9001.66;9296.18;:
DEA58;11268.87;11251.02;11164.91;11036.05;11229.04;11457.43;12076.23;12417.81;12721.48;11675.47;12370.24;13036.66;13265.5;13697.3;13880.26;14524.46;14613.48;15118.43;:
DEA59;3346.02;3413.37;3475.29;3550.9;3665.1;3751.32;3940.32;4147.56;4186.57;3905.36;4138.47;4403;4727.74;4721.49;4896.53;4905.49;5222.29;5407.41;:
DEA5A;7554.03;7660.7;7453.96;7742.73;7830.09;8058.49;8678.11;9186.67;9539.85;8790.68;9013.45;9688.32;9790.6;9787.35;10124.98;10497.94;10711.74;10993.3;:
DEA5B;7246.41;7498.57;7319.2;7267.74;7312.77;7378.15;7747.08;7863.85;8377.81;8268.87;8719.82;9166.77;9017.44;9174.45;9723.59;9981.15;10055.51;10356.47;:
DEA5C;7467.05;7625.48;7975.59;7811.49;8179.86;8611.83;8856.68;9560.92;9906.91;9575.82;9715.7;10180.61;10391.74;10349.65;10971.74;11102.26;11519.6;11869.45;:
DEB;93700.85;94086.81;95982.4;96642.25;99652.06;100147.21;104177.81;108764.53;110582.65;107599.03;113613.33;119129.45;122102.18;124460.06;129722.07;135960.67;138710.33;141948.42;147020.64
DEB1;33462.45;33640.32;34480.02;34728.17;35726.17;36078.18;37531.99;38806.56;39390.92;38191.54;40184.29;42100.21;42900.51;43868.69;46099.86;47776.47;48490.67;49957.79;51765.73
DEB11;5750.69;5681.64;5908.72;6122.95;6291.52;6328.79;6471.88;6421.41;6385.79;6399.05;6532.64;6719.08;6870.62;7164.96;7492.27;7856;7843.71;8036.95;:
DEB12;2105.19;2119.76;2175.11;2142.97;2244.22;2280.06;2342.46;2388.25;2474.12;2478.86;2560.73;2693.89;2776.37;2864.6;3005.4;3109.11;3216.99;3305.6;:
DEB13;2490.48;2499.05;2477.92;2448.21;2547.65;2610.95;2720.86;2803.28;2927.82;2735.43;2911.87;3044.71;2992.79;3076.18;3172.5;3285.37;3395.05;3494.06;:
DEB14;3051.5;3112.52;3222.17;3204.09;3389.72;3426.73;3567.56;3693.9;3772.41;3638.89;3826.59;4095.5;4211;4307.58;4462.5;4527.58;4688.23;4820.76;:
DEB15;1718.89;1758.68;1773.12;1737.79;1799.19;1777.88;1830.39;1884.69;1934.21;1897.04;1978.54;2039.48;2077.65;2088.08;2199.98;2278.12;2342.63;2401.16;:
DEB17;4206.84;4279.91;4392.36;4535.84;4639.26;4593.3;4736.15;4966.41;5087.47;4905.17;5087.4;5515.64;5530.12;5866.16;6105.7;6359.18;6438.63;6653.81;:
DEB18;4083.28;4043.07;4071.38;4103.41;4151.86;4305.66;4491.69;4740.72;4741.78;4407.64;4681.86;4891.36;5021.6;4989.59;5178.27;5324.56;5451.04;5621.94;:
DEB1A;2263.77;2303.77;2418.43;2372.98;2428.84;2373.58;2471.63;2522.29;2510.54;2488.65;2609.46;2725.96;2811.6;2826.94;2885.02;3023.52;3052.16;3173.75;:
DEB1B;4343.04;4367.81;4518.97;4482.63;4548.6;4675.06;5028.16;5363.83;5402.61;5207.96;5633.02;5788.92;6001.45;6022.32;6553.17;6796.95;6765.79;6981.9;:
DEB1C;1219.25;1293.09;1313.04;1328.53;1337.56;1359.81;1395.01;1473.16;1478.1;1506.91;1538.89;1575.3;1612.5;1624.39;1718.56;1793.01;1836.76;1891.66;:
DEB1D;2229.53;2181.03;2208.82;2248.79;2347.74;2346.36;2476.22;2548.63;2676.07;2525.92;2823.29;3010.36;2994.8;3037.89;3326.5;3423.06;3459.7;3576.21;:
DEB2;10265.78;10439.1;10763.03;11053.66;11360.7;11393.61;11722.34;12216.65;12573.93;12249.11;12607.9;13447.87;13719.22;14315.89;14802.2;15469.04;15891.26;16155.41;16751
DEB21;3230.6;3336.64;3437.27;3524.3;3688.37;3692.91;3814.1;3855.07;4046.98;3912.62;3944.69;4090.32;4139.39;4200.13;4499.05;4721.16;4741.37;4779.04;:
DEB22;2179.78;2201.64;2280.28;2402.8;2428.68;2438.79;2542.36;2661.68;2761.03;2730.89;2805.16;2988.62;3041.37;3130.56;3298.16;3456.59;3623.17;3688.89;:
DEB23;1764.72;1809.08;1890.64;1928.01;1997.84;1936.15;2026.19;2169.86;2198.3;2162.77;2235.33;2382.57;2481.86;2613.55;2503.92;2620.54;2656.41;2759.14;:
DEB24;1269.95;1296.78;1320.71;1326.72;1352.55;1401.67;1366.87;1401.58;1479.63;1430.49;1517.24;1632.12;1627.98;1694.46;1773.59;1864.63;1904.9;1937.16;:
DEB25;1820.73;1794.96;1834.13;1871.82;1893.26;1924.09;1972.83;2128.45;2088;2012.34;2105.48;2354.25;2428.61;2677.21;2727.48;2806.11;2965.41;2991.17;:
DEB3;49972.61;50007.39;50739.34;50860.44;52565.18;52675.41;54923.49;57741.32;58617.81;57158.4;60821.15;63581.37;65482.45;66275.47;68820.02;72715.16;74328.4;75835.22;78503.9
DEB31;1115.49;1171.2;1159.82;1160.44;1154.84;1192.18;1232.99;1319.69;1372.44;1342.49;1394.35;1423.64;1500.67;1512.23;1560.49;1555.87;1565.29;1600.07;:
DEB32;3349.45;3269.84;3314.46;3526.9;3586.24;3402.72;3538.94;3622.75;3657.96;3628.16;3748.28;3817.52;3825.76;3918.84;4400.94;4483.46;4723.89;4820.54;:
DEB33;1191.08;1190.6;1203.64;1267.63;1334.81;1370.58;1433.49;1475.42;1472.46;1497.5;1491.93;1571.65;1626.22;1697.37;1749.94;1820.28;1866.53;1934.12;:
DEB34;9606.4;9108.85;9410.47;9144.38;10160.23;9721.36;10189.54;10706.45;10495.86;10043.8;11558.82;12003.25;12195.97;11707.17;12041.43;13302.59;13552.12;13993.55;:
DEB35;8907.97;9044.41;8743.68;8581.14;8487.02;8643.72;8902.54;9469.72;9631.38;9878.76;10027.67;10334.52;10588.69;10804;11003.21;11290.82;11600.79;11849.03;:
DEB36;1152.91;1174.93;1186.81;1250.1;1277.68;1241.78;1265.49;1293.91;1336.31;1304.97;1314.55;1379.1;1408.75;1475.37;1517;1567.95;1595.22;1646.61;:
DEB37;1214.92;1220.4;1214.62;1218.51;1206.59;1262.63;1231.14;1229.4;1248.07;1267.93;1322.23;1304.36;1353.75;1381.64;1418.86;1425.43;1472.69;1498.79;:
DEB38;1552.94;1551.5;1636.46;1616.14;1621.79;1627.74;1702.17;1778.24;1899.59;1893.26;1967.24;2096.74;2172.75;2304.55;2457.7;2479.95;2514.6;2599.53;:
DEB39;1899.36;1918.57;1924.43;2028.49;2095.18;2118.76;2270.48;2370.56;2253.01;2156.51;2295.27;2457.58;2795.79;2806.61;2835.97;2914.19;2939.06;3068.95;:
DEB3A;1054.05;1051.82;1073.57;1050.14;1019.42;1069.74;1153.86;1318.35;1454.55;1349.31;1271.53;1290.26;1292.83;1403.99;1344.09;1493.4;1565.67;1613.3;:
DEB3B;2048.19;2038.07;2127.3;2214.6;2206.63;2253.81;2390.66;2561.83;2490.55;2457.16;2551.1;2772.49;2891.13;2987.09;3117.64;3124.52;3121.25;3196.27;:
DEB3C;2126.02;2153.04;2198.35;2155.56;2228.64;2271.13;2272.95;2395.48;2498.01;2477.06;2448.79;2534.88;2635.03;2654.67;2735.25;2889.66;2924.06;3068.03;:
DEB3D;1290.05;1307.69;1333.14;1339.46;1399.49;1451.34;1457.43;1595.21;1586.65;1380.54;1622.94;1746.21;1754.07;1869.81;1959.33;2116.46;2155.71;2256.53;:
DEB3E;2360.3;2569.63;2675.77;2856.31;2928.89;2866.88;3299.41;3535.28;3464.18;2839.8;3704.54;4085.45;4060.4;4055.81;4311.97;4870.89;4851.26;4675.22;:
DEB3F;1424.46;1463.85;1499.91;1501.07;1557.71;1553.86;1598.36;1645.51;1788.47;1672.88;1754.91;1860.97;1918.79;1984.08;2091.75;2228.49;2259.35;2249.3;:
DEB3G;1008.07;1021.97;1024.15;1010.91;1017.01;993.31;1011.52;1040.86;1093.55;1079.1;1085.01;1116.38;1113.96;1131.38;1121.07;1166.14;1197.02;1226.9;:
DEB3H;1785.81;1793.29;1856.69;1879.07;1934.21;1893.14;1993.81;2072.3;2135.37;2125.91;2147.53;2298.05;2382.39;2552.01;2586.69;2709.94;2803.15;2896.17;:
DEB3I;1785.76;1831.08;1887.68;1914.05;1964.99;1890.06;1989.43;2125.52;2208.4;2178.39;2235.68;2300.32;2334.96;2424.33;2507.92;2652.81;2758.26;2848.14;:
DEB3J;3924.02;3947.6;4073.65;3959.31;4195.45;4635.29;4735.28;4880.21;5216.14;5326.26;5585.83;5822.5;6231.59;6193.62;6602.23;7107.88;7322.38;7247.03;:
DEB3K;1175.37;1179.03;1194.74;1186.22;1188.36;1215.38;1254.02;1304.63;1314.86;1258.63;1292.95;1365.49;1398.95;1410.9;1456.55;1514.44;1540.1;1547.15;:
DEC;25285.78;25852.46;25828.69;26100.63;27221.27;28514.69;29735.51;31122.34;31483.21;28478.76;30044.68;31834.66;32061.35;31768.34;33290.03;34100.73;34282.18;35138.9;35447.81
DEC0;25285.78;25852.46;25828.69;26100.63;27221.27;28514.69;29735.51;31122.34;31483.21;28478.76;30044.68;31834.66;32061.35;31768.34;33290.03;34100.73;34282.18;35138.9;35447.81
DEC01;10298.94;10316.02;10278.99;10610.33;11082.4;11741.06;12031.9;12629.92;12507.22;11606.19;12260.65;13677.44;13213.07;13512.34;13784.41;14085.15;14351.3;14431.29;:
DEC02;1971.08;2019.15;2051.66;2093.47;2127.5;2192.16;2214.81;2366.74;2460.38;2338.53;2468.59;2396.64;2487.27;2473.74;2547.95;2519.09;2581.88;2819.02;:
DEC03;2629.56;2590.31;2623.49;2624.14;2689.52;2816.67;2829.96;2917.7;2824.76;2591.69;2786.79;2956.56;3070.55;2900.92;3081.6;3123.73;3283.51;3463.18;:
DEC04;4378.94;4831.32;4716.95;4567.46;4916.67;5254.32;5966.66;6342.81;6796.94;5513.84;5535.99;5543.15;5912.49;5582.93;6375.01;6765.7;6346.32;6398.98;:
DEC05;4145.69;4239.87;4318.39;4407.32;4617.74;4645.18;4753.58;4948.27;5007.43;4530.79;5021.06;5201.79;5239.83;5148.59;5302.87;5446.49;5555.2;5585.55;:
DEC06;1860.34;1857.13;1839.4;1797.89;1788.21;1862.25;1934.45;1911.22;1886.48;1897.71;1971.59;2059.08;2138.14;2149.81;2198.18;2160.57;2163.98;2440.87;:
DED;75335.97;77775.38;80519.3;82209.09;84434.12;84197.8;88476.22;92462.79;93441.13;90550.46;94414.95;99014.83;100916.72;103504.79;108824.66;113204.55;117286.87;120921.98;124599.66
DED2;29613.37;30878.83;32275.6;33240.57;34359.2;34202.41;35402;37065.03;37175.95;36171;37476.61;38912.12;39558.17;40870.43;42867.35;45267.07;46672.84;48150.34;49605.3
DED21;12322.03;13256.25;14179.39;15054.92;15852.7;15447;15992.49;16557.67;16229.33;15655.14;16300.5;16451.97;16724.72;17487.61;18342.38;20140.84;20679.51;21363.36;:
DED2C;5331.82;5422.21;5497.69;5553.89;5543.01;5737.54;5878.66;6146.5;6188.6;6123.32;6189.94;6690.52;6646.73;6831.21;7114.66;7273.68;7497.02;7773.29;:
DED2D;4024.4;4089.06;4325.57;4335.23;4480.51;4539.86;4725.16;5246.3;5275.73;5318.55;5516.69;5709.98;5890.15;6001.48;6221.81;6334.61;6488.52;6660.86;:
DED2E;4377.44;4508;4540.81;4467.24;4590.13;4660.08;4938.78;5060.33;5270.86;4950.56;5273.4;5581.63;5706.76;5782.43;6108.63;6284.86;6621.59;6777.44;:
DED2F;3557.68;3603.33;3732.15;3829.29;3892.85;3817.92;3866.92;4054.24;4211.43;4123.43;4196.08;4478.03;4589.81;4767.7;5079.86;5233.07;5386.2;5575.39;:
DED4;27253.05;27849.28;28597.21;29001.94;29702.93;29623.73;31277.41;32645.69;32926.2;31356.15;32961.41;34487.57;34768.94;35067.78;36812.97;37844.35;39258.47;40263.08;41497.84
DED41;5867.91;6042.91;6163.83;6188.42;6235.48;6303.94;6703.75;7015.68;6802.4;6558.91;6778.86;7176.88;7337.7;7528.08;7794.87;7999.58;8350.03;8586.57;:
DED42;5339.92;5433.59;5725.17;5806.97;5978.53;6003.07;6203.26;6296.48;6364.23;6062.02;6451.63;6719.12;6902.66;6931.5;7235.06;7382.95;7643.08;7856.11;:
DED43;5403.83;5536.69;5775.65;5943.59;6131.74;6215.98;6856.68;7196.37;7559.69;6923.26;7406.5;7619.41;7383.29;7331.51;7674.1;7783.96;8161.59;8246.78;:
DED44;4219.07;4109.94;4245.8;4308.48;4433.36;4329.28;4558.6;4713.29;4793.16;4625.35;4758.5;4960.48;5035.62;5103.71;5266.35;5416.96;5538.31;5670.16;:
DED45;6422.32;6726.15;6686.75;6754.47;6923.82;6771.45;6955.12;7423.88;7406.72;7186.61;7565.92;8011.69;8109.66;8172.97;8842.6;9260.9;9565.46;9903.47;:
DED5;18469.56;19047.26;19646.5;19966.58;20371.99;20371.67;21796.8;22752.06;23338.98;23023.3;23976.92;25615.14;26589.62;27566.58;29144.34;30093.15;31355.57;32508.55;33496.51
DED51;10926.76;11345.55;11719.12;11895.67;12072.92;12195.38;13229.6;13766.03;13847.2;13723.19;14329.47;15734.17;16529.7;17286.82;18443.46;19159.04;19696.35;20540.84;:
DED52;3799.98;3914.68;4118.98;4220.97;4357.87;4350.29;4666;4908.95;5174.01;5062.83;5256.55;5384.63;5523.73;5661.17;5955.93;5976.33;6469.39;6638.09;:
DED53;3742.81;3787.04;3808.39;3849.94;3941.2;3826;3901.2;4077.08;4317.77;4237.27;4390.89;4496.34;4536.19;4618.6;4744.95;4957.78;5189.83;5329.62;:
DEE;42320;42967.39;44415.71;44725.08;45587.39;45591.96;47703.37;49867;50569.75;48202.93;51124.4;51901.84;54020.49;54789.32;56183.6;57616.73;59168.59;61017.27;62686.05
DEE0;42320;42967.39;44415.71;44725.08;45587.39;45591.96;47703.37;49867;50569.75;48202.93;51124.4;51901.84;54020.49;54789.32;56183.6;57616.73;59168.59;61017.27;62686.05
DEE01;1713.91;1768.31;1874.76;1823.28;1805.29;1872.41;1954.46;1963.85;2058.88;2084.77;2055.49;2177.04;2223.75;2212.87;2291.19;2347.2;2369.22;2485.53;:
DEE02;5206.73;5287.1;5521.59;5444.25;5674.77;5497.54;5526.27;5481.14;5575.68;5694.58;5802.84;5955.16;6140.33;6206.61;6324.62;6671.08;6819.1;6972.56;:
DEE03;5498.95;5639.14;5788.79;5842.3;5896.02;5831.81;6148.62;6365.82;6537.19;6618.6;6785.59;6868.37;7046.24;7110.89;7475.17;7617.08;7808.41;8045.48;:
DEE04;1393.55;1433.94;1501.03;1583.56;1604.16;1600.55;1664.94;1882.9;1669.3;1625.37;1697.89;1804.73;1921.98;1934.38;1976.45;1958.77;1980.73;2002.38;:
DEE05;3106.1;3149.31;3258.63;3396.37;3298.18;3467.22;3686.98;4003.34;4252.85;3576.28;4080.19;3458.26;3893.42;4235.24;4208.24;4309.06;4450.62;4542.8;:
DEE06;1657.94;1681.41;1823.43;1787.03;1844.65;1899.1;1865.2;1967.27;2009.61;1863.58;1924.7;2029.11;2098.02;2103.48;2210.05;2170.57;2200.82;2281.58;:
DEE07;2967.09;3135.7;3314.15;3288.7;3312.67;3438.98;3572.47;3888.85;4242.35;3730.21;3992.39;4172.77;4415.2;4514.96;4595.36;4612.19;4818.56;4942.55;:
DEE08;3163.86;3132.36;3352.02;3286.49;3311.13;3141.17;3432.47;3669.33;3635.51;3438.04;3676.31;3775.52;4002.47;4009.75;4118.95;4230.69;4391.17;4477.1;:
DEE09;3979.09;4052.77;4021.77;3966.04;4130.85;4254.07;4440.3;4668.29;4466.42;4136.08;4258.86;4463.89;4514.52;4593.94;4713.94;4873.26;4976.46;5074.27;:
DEE0A;2212.61;2198.86;2248.29;2124.63;2169.04;2168.28;2273.05;2293.68;2354.25;2309.49;2530.88;2562.45;2595.25;2624.08;2674.06;2698.48;2745.46;2894.61;:
DEE0B;4148.57;4180.26;4196.23;4404.29;4529.37;4636.32;4987.08;5062.46;5003.41;4702.29;5322.52;5378.3;5430.66;5413.13;5455.69;5704.43;5935.2;6251.16;:
DEE0C;3151.05;3226.25;3261.01;3507.75;3609.5;3436.48;3665.71;3940.15;3933.61;3789.44;4002.47;4106.52;4382.42;4499.83;4485.44;4597.97;4750.74;4925.56;:
DEE0D;1947.42;1968.59;2007.31;1985.89;2035.56;2005.86;2093.99;2199.5;2234.1;2190.71;2296.42;2346.19;2457.6;2422.44;2587.9;2666.33;2714.02;2900.59;:
DEE0E;2173.13;2113.38;2246.68;2284.51;2366.19;2342.17;2391.83;2480.43;2596.58;2443.5;2697.85;2803.53;2898.62;2907.72;3066.54;3159.64;3208.08;3221.09;:
DEF;63945.15;65895.82;65014.24;65901.43;67326.06;67675.72;69908.54;71624.11;73938.76;71798.92;73598.91;76434.62;79492.33;81002.07;83857.85;85691.11;88587.17;92617.24;95903.39
DEF0;63945.15;65895.82;65014.24;65901.43;67326.06;67675.72;69908.54;71624.11;73938.76;71798.92;73598.91;76434.62;79492.33;81002.07;83857.85;85691.11;88587.17;92617.24;95903.39
DEF01;2607.05;2633.48;2696.5;2723.64;2912.27;2994.26;3120.43;3157.06;3228.84;3105.7;3110.89;3161.96;3232.11;3274.2;3312.49;3515.1;3574.44;3731.57;:
DEF02;7821.67;7982.38;7624.28;8060.62;8030.87;8151.07;8537.55;8549.14;9033.6;9065.27;9087.52;9428.92;9565.42;10066.29;10564.68;10709.01;11057.38;11579.94;:
DEF03;5624.04;5731.34;5860.48;6012.87;5813.01;5796.54;6125.37;6307.28;6319.14;6135.66;6377.75;6703.99;7149.66;7332.85;7901.86;8038.94;8197.17;8643.38;:
DEF04;2185.87;2162.73;2185.75;2303.9;2195.65;2223.75;2326.1;2419.02;2439.66;2377.49;2493.16;2638.36;2657.24;2752.17;2925.09;2988.22;3035.71;3183.62;:
DEF05;3067.41;3204.63;3159.28;3088.85;4227.33;2990.98;3250.06;3086.22;3377.41;3149.45;3329.2;3413.08;3593.29;3749.85;3681.72;3921.88;4065.72;4351.01;:
DEF06;3225.31;3038.99;3198.03;3153.99;3212.67;3565.41;4180.79;4334.82;3494.34;3409.86;3526.44;3670.05;3803.24;3982.85;3994.74;4069.31;4232.97;4433.19;:
DEF07;3847.41;4008.96;3952.05;4043.58;4057.87;4066.39;4144.87;4395.17;4642.94;4649.54;4788.99;4835.86;5156.53;5175.33;5301.78;5466.61;5574.1;5802.44;:
DEF08;3711.9;3811.54;3835.42;3805.33;3716.28;3790.26;3732.8;3867.88;3906.33;3871.28;3992.68;4088.99;4307.96;4451.4;4618.65;4777.45;4957.26;5192.96;:
DEF09;6229.21;6759.5;6562.15;6603.43;6630.02;7009.27;7086.87;7397.97;7442.57;7265.45;7396.85;7726.59;7779.62;7917.39;8055.47;8170.45;8676.36;9040.67;:
DEF0A;1821.21;1819.9;1826.47;1899;1994.64;1990.66;2057.69;2114.07;2148.5;2133.1;2196.02;2381.52;2290.6;2449.12;2460.15;2400.42;2467.74;2697.99;:
DEF0B;5845.4;6336.4;6446.31;6331.38;6089.89;6038.94;6131.83;6275.81;6628.26;6195.54;6447.32;6901.1;7629.02;7172.64;7273.47;7309.07;7512.89;7866.88;:
DEF0C;3662.08;3712.46;3607.66;3700.83;3718.61;3684.53;3676.13;3847.08;4056.78;4035.52;4107.12;4300.19;4466.57;4640.09;4885.52;4923.88;5030.57;5298.82;:
DEF0D;5917.37;6091.07;5918.56;5893.93;6014.03;6062.96;6336.08;6359.52;6840.02;6605.74;6549.04;6842.38;7113.51;7318.01;7651.71;7957.72;8187.98;8624.17;:
DEF0E;3181.63;3327.42;2997.74;3059.38;3045.36;3455.56;3266.09;3376.21;3885.71;3573.53;3827.94;3782.48;3823.84;3885.87;3963.96;3960.62;4128.16;4179.35;:
DEF0F;5197.61;5275;5143.57;5220.67;5667.54;5855.14;5935.88;6136.86;6494.65;6225.8;6367.99;6559.16;6923.72;6834.01;7266.54;7482.44;7888.71;7991.26;:
DEG;39555.27;40587.15;41147.48;41951.99;42871.53;42875.2;44684.71;46656.77;47131.28;45198.61;47936.15;50752.68;51362.02;53338.26;56389.79;57957.7;59554.54;61391.87;62868.48
DEG0;39555.27;40587.15;41147.48;41951.99;42871.53;42875.2;44684.71;46656.77;47131.28;45198.61;47936.15;50752.68;51362.02;53338.26;56389.79;57957.7;59554.54;61391.87;62868.48
DEG01;5582.9;5626.1;5718.78;5668.91;5810.34;5710.05;6094.63;6291.68;6293.79;6197.76;6434.92;6878.93;6908.95;7398.67;7621.81;7769.28;7984.76;8358.11;:
DEG02;2048.89;2033.36;2079.74;2093.65;2057.27;2008.89;2073.86;2166.47;2159.22;2119.62;2267.76;2291.87;2290.13;2362.29;2455.06;2552.25;2589.95;2691.69;:
DEG03;2420.12;2596.2;2507.89;2640.89;2628.32;2745.86;2928.62;3114.56;3067.43;2970.03;3272.99;3562.86;3572.35;3811.66;4121.36;4303.36;4383.09;4511.37;:
DEG04;968.8;997.76;1009.65;1006.63;1001.56;1005.44;1034.14;1056.97;980.33;951.63;948.72;982.1;980.78;1014.73;1062.59;1068.62;1077.27;1105.47;:
DEG05;1312.36;1337.7;1329.61;1361.75;1364.79;1355.28;1413.02;1436.26;1520.28;1559.49;1621.3;1676.16;1744.82;1789.05;1841.38;1914.91;1922.35;1956.69;:
DEG06;1384.2;1422.86;1461.1;1559.37;1605.28;1635.85;1711.39;1856.9;1883.61;1808.71;1901.15;2069.29;2178.55;2245.4;2357.07;2434.99;2553.32;2649.68;:
DEG07;1486.22;1481.13;1456.74;1439.73;1460.51;1469.7;1478.76;1568.02;1694.09;1593.72;1651.24;1723.93;1823.89;1884.95;2015.48;2020.87;2176.07;2230.11;:
DEG09;1665.35;1770.43;1726.48;1686.49;1710.34;1735.5;1797.17;1822.5;2005.21;1899;2040.41;2080.91;2114.54;2260.73;2292.65;2426.09;2525.43;2612.88;:
DEG0A;1230.21;1168.5;1155.22;1167.39;1216.48;1207.18;1229.39;1303.86;1323.07;1267.99;1341.53;1404.84;1405.91;1458.28;1542.28;1546.39;1600.61;1676.64;:
DEG0B;2257.39;2321.17;2390.41;2454.19;2532.08;2587.98;2571.5;2654.21;2634.71;2526.64;2720.13;2868.92;2894.9;2932.22;3100.42;3227;3313.76;3303.99;:
DEG0C;2428.55;2486.26;2368.7;2529.2;2615.89;2680.53;2825.26;2947.27;2970.89;2820.9;2879.42;3114.1;3165.63;3240.63;3418.65;3521.9;3630.93;3725.49;:
DEG0D;1123.83;1216.49;1289.23;1312.25;1418.46;1425.96;1320.32;1326.23;1232.78;1190.99;1240.06;1310.31;1428.74;1517.44;1527.29;1612.12;1639.76;1714.44;:
DEG0E;975.39;1030.11;1052.35;1057.72;1092.54;1078.39;1136.86;1195.16;1187.58;1146.71;1206.75;1292.19;1317.73;1330.57;1390.96;1448.48;1523.89;1578.32;:
DEG0F;1615.91;1692.67;1694.34;1797.1;1883.45;1896;2026.83;2082.57;2298.67;2280.46;2442.63;2504.98;2401.62;2447.18;2737.36;2918.34;3096.49;3147.78;:
DEG0G;1124.27;1245.61;1280.76;1297.27;1345.36;1315.04;1368.09;1480.75;1477.1;1456.46;1576.15;1643.85;1755.85;1791.73;1890.25;1920.52;1952.31;2085.95;:
DEG0H;828.41;892.7;918.78;950.46;1077.04;1105.87;1071.84;1167.13;1230.73;1151.16;1274.09;1356.66;1312.45;1442.84;1446.97;1459.78;1541.87;1640.24;:
DEG0I;1909.23;1854.63;1929.11;1930.2;2058.04;2041.72;2206.31;2433.09;2496.96;2243.6;2285.12;2447.65;2477.13;2558.66;2717.65;2757.77;2792.02;2851.04;:
DEG0J;1262.3;1333.12;1334.5;1373.28;1389.45;1405.28;1473.35;1566.3;1573.51;1529.64;1601.67;1719.09;1750.01;1786.5;1896.4;1878.27;1867.15;1899.32;:
DEG0K;1507.83;1557.7;1693.41;1662.15;1663.62;1615.16;1682.86;1782.21;1787.92;1726.03;1916.5;1963.96;2080.22;2160.08;2289.69;2239.86;2278.48;2285.5;:
DEG0L;1680.45;1737.13;1714.99;1774.09;1773.38;1694.04;1794.58;1825.82;1779.37;1697.58;1811.05;1871.83;1898.36;1980.45;2102.94;2089.07;2221.66;2302.95;:
DEG0M;1375.61;1397.25;1403.53;1461.65;1485.24;1461.22;1529.41;1636.53;1684.08;1614.48;1674.12;1776.99;1731.41;1742.82;1898.18;1888.2;1973.57;2004.07;:
DEG0N;1252.15;1229.5;1488.1;1539.88;1470.21;1339.6;1436.09;1396.56;1057.76;1106.89;1207.08;1315.45;1235.32;1298.05;1614.41;1689.54;1715.23;1719.72;:
DEG0P;2114.92;2158.76;2144.07;2187.76;2211.89;2354.67;2480.43;2545.71;2792.17;2339.07;2621.35;2895.81;2892.73;2883.34;3048.95;3270.09;3194.56;3340.43;:
EE;6179.77;6992.22;7827.34;8747.64;9776.24;11336.46;13560.52;16398.74;16638.29;14211.81;14863.09;16829.2;18050.74;19033.39;20179.99;20782.22;21693.64;23775.82;26035.85
EE0;6179.77;6992.22;7827.34;8747.64;9776.24;11336.46;13560.52;16398.74;16638.29;14211.81;14863.09;16829.2;18050.74;19033.39;20179.99;20782.22;21693.64;23775.82;26035.85
EE00;6179.77;6992.22;7827.34;8747.64;9776.24;11336.46;13560.52;16398.74;16638.29;14211.81;14863.09;16829.2;18050.74;19033.39;20179.99;20782.22;21693.64;23775.82;26035.85
EE001;3549.59;4052.78;4579.59;5164.61;5864.95;6733.56;8194.78;9719.68;9766.53;8665.16;8908.13;10366.25;11366.39;12056.79;12986.35;13474.61;14118.16;15456.68;16896.38
EE004;565.03;636.37;684.06;728.63;810.11;984.36;1143.8;1414.81;1401.46;1087.04;1323.92;1313.48;1344.21;1356.57;1377.55;1476.98;1607.41;1667.89;1820.17
EE006;452.77;490.07;559.02;597.26;661.38;729.55;863.54;1101.4;1052.86;803.28;891.06;992.37;1049.51;1035.9;1079.9;1097.31;1116.48;1265.45;1374.98
